"","Variable.code","Unit","Country.code","Country","Dataset_type","Classification","Classification.code","Definition","Sector.code","Description","Year","Value"
"517","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2005,"-"
"518","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2006,"-"
"519","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2007,"-"
"520","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2008,"3,56082964420397"
"521","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2009,"4,41137646778169"
"522","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2010,"3,5337416861642"
"523","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2011,"2,49444839468359"
"524","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2012,"2,82904411764706"
"525","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2013,"2,79362726935902"
"526","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2014,"3,40350035962599"
"527","EMP","1000 persons employed","DE","Germany","Nowcasted Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2015,"-"
"528","EMP","1000 persons employed","DE","Germany","Nowcasted Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2016,"-"
"529","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",1995,"752,30109017722"
"530","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",1996,"730,003301832409"
"531","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",1997,"711,332645113952"
"532","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",1998,"720,19163998483"
"533","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",1999,"757,015245061695"
"534","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2000,"834,621382208024"
"535","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2001,"885,601016486005"
"536","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2002,"885,451285698703"
"537","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2003,"869,700162269621"
"538","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2004,"872,961382274224"
"539","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2005,"881,46840216368"
"540","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2006,"908,091478764317"
"541","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2007,"940,608349555387"
"542","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2008,"971,243984523393"
"543","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2009,"952,214302610515"
"544","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2010,"925,625609500677"
"545","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2011,"939,660861369262"
"546","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2012,"968,960482001401"
"547","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2013,"989,744772270996"
"548","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2014,"1006,64168933012"
"549","EMP","1000 persons employed","DE","Germany","Nowcasted Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2015,"1019,33697509765"
"550","EMP","1000 persons employed","DE","Germany","Nowcasted Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2016,"1031,552734375"
"551","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1995,"255,388044578098"
"552","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1996,"265,263724399152"
"553","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1997,"273,958540481083"
"554","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1998,"303,66740451167"
"555","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1999,"349,872082484241"
"556","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2000,"416,768806249591"
"557","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2001,"464,19130921587"
"558","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2002,"481,252135813237"
"559","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2003,"483,870428735823"
"560","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2004,"502,234400993175"
"561","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2005,"518,430801667846"
"562","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2006,"543,589116701508"
"563","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2007,"564,341473220596"
"564","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2008,"591,109066834042"
"565","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2009,"627,083862199877"
"566","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2010,"637,31660826599"
"567","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2011,"661,526213183341"
"568","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2012,"697,479490740218"
"569","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2013,"723,196611711923"
"570","EMP","1000 persons employed","DE","Germany","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2014,"742,896327750512"
"571","EMP","1000 persons employed","DE","Germany","Nowcasted Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2015,"756,630676269531"
"572","EMP","1000 persons employed","DE","Germany","Nowcasted Dataset","NACE Rev.2.","582, 62, 631, 951","b) ICT sector (operational definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2016,"774,755249023437"
"573","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1995,"359,04129979028"
"574","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1996,"385,300442495825"
"575","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1997,"433,011597730874"
"576","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1998,"461,145763237246"
"577","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",1999,"488,268789103827"
"578","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2000,"511,515669030088"
"579","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2001,"529,521245208004"
"580","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2002,"525,063504272888"
"581","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2003,"539,101038269252"
"582","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2004,"544,15737158845"
"583","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2005,"570,018055184266"
"584","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2006,"593,220999292941"
"585","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2007,"615,493937804384"
"586","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2008,"619,459149529606"
"587","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2009,"613,692888608538"
"588","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2010,"609,914553139669"
"589","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2011,"655,778116890996"
"590","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2012,"647,261664510682"
"591","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2013,"691,341922254201"
"592","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2014,"751,653401102848"
"593","EMP","1000 persons employed","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2015,"-"
"594","EMP","1000 persons employed","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","582, 62, 631, 951","a) ICT sector (comprehensive definition)","CB","[9] Computer and related activities   [9=10+11+12+13]",2016,"-"
"595","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1995,"-"
"596","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1996,"-"
"597","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1997,"-"
"598","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1998,"-"
"599","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",1999,"-"
"600","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2000,"-"
"601","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2001,"-"
"602","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2002,"-"
"603","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2003,"-"
"604","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2004,"-"
"605","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2005,"-"
"606","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2006,"-"
"607","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2007,"-"
"608","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2008,"1,51784681829264"
"609","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2009,"1,63020480709247"
"610","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2010,"0,55120799472875"
"611","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2011,"0,553670172219997"
"612","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2012,"0,587117414503689"
"613","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2013,"0,541998811384866"
"614","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2014,"1,41877209174186"
"615","EMP","1000 persons employed","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2015,"-"
"616","EMP","1000 persons employed","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","5821","a) ICT sector (comprehensive definition)","CB1-1","[10.1] Publishing of computer games",2016,"-"
"617","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",1995,"-"
"618","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",1996,"-"
"619","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",1997,"-"
"620","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",1998,"-"
"621","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",1999,"-"
"622","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2000,"-"
"623","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2001,"-"
"624","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2002,"-"
"625","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2003,"-"
"626","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2004,"-"
"627","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2005,"-"
"628","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2006,"-"
"629","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2007,"-"
"630","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2008,"11,3056964229738"
"631","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2009,"12,1425959682755"
"632","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2010,"9,72687239182956"
"633","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2011,"9,77032111988217"
"634","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2012,"10,3605466983631"
"635","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2013,"9,56436286352889"
"636","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2014,"12,5445631241821"
"637","EMP","1000 persons employed","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2015,"-"
"638","EMP","1000 persons employed","UK","United Kingdom","Nowcasted Dataset","NACE Rev.2.","5829","a) ICT sector (comprehensive definition)","CB1-2","[10.2] Other software publishing",2016,"-"
"639","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1995,"-"
"640","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1996,"-"
"641","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1997,"-"
"642","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1998,"-"
"643","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",1999,"-"
"644","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2000,"-"
"645","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2001,"-"
"646","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2002,"-"
"647","EMP","1000 persons employed","UK","United Kingdom","PREDICT 2017 Dataset","NACE Rev.2.","6201","a) ICT sector (comprehensive definition)","CB2-1","[11.1] Computer programming activities",2003,"-"
